Date,Open,High,Low,Close,Volume
1994-03-01,48.055755615234375,48.055755615234375,48.055755615234375,48.055755615234375,111645680
1994-03-02,46.16196060180664,46.16196060180664,46.16196060180664,46.16196060180664,115774644
1994-03-03,46.31970977783203,46.31970977783203,46.31970977783203,46.31970977783203,85197650
1994-03-04,47.42448806762695,47.42448806762695,47.42448806762695,47.42448806762695,77833492
1994-03-07,48.134639739990234,48.134639739990234,48.134639739990234,48.134639739990234,31697352
1994-03-08,47.81904602050781,47.81904602050781,47.81904602050781,47.81904602050781,34844429
1994-03-09,46.87210464477539,46.87210464477539,46.87210464477539,46.87210464477539,53047118
1994-03-10,46.240840911865234,46.240840911865234,46.240840911865234,46.240840911865234,91617686
1994-03-11,44.899330139160156,44.899330139160156,44.899330139160156,44.899330139160156,103626929
1994-03-14,45.37285232543945,45.37285232543945,45.37285232543945,45.37285232543945,71287573
1994-03-15,45.057186126708984,45.057186126708984,45.057186126708984,45.057186126708984,48867801
1994-03-16,43.952484130859375,43.952484130859375,43.952484130859375,43.952484130859375,78034905
1994-03-17,44.58374786376953,44.58374786376953,44.58374786376953,44.58374786376953,58888092
1994-03-18,43.47895431518555,43.47895431518555,43.47895431518555,43.47895431518555,73200995
1994-03-21,43.55794143676758,43.55794143676758,43.55794143676758,43.55794143676758,42082704
1994-03-22,42.53211212158203,42.53211212158203,42.53211212158203,42.53211212158203,78047493
1994-03-23,43.08441162109375,43.08441162109375,43.08441162109375,43.08441162109375,132794033
1994-03-24,42.650428771972656,42.650428771972656,42.650428771972656,42.650428771972656,92221925
1994-03-25,41.90085220336914,41.90085220336914,41.90085220336914,41.90085220336914,110739322
1994-03-28,41.97972869873047,41.97972869873047,41.97972869873047,41.97972869873047,40483990
1994-03-29,41.97972869873047,41.97972869873047,41.97972869873047,41.97972869873047,80414094
1994-03-30,40.99334716796875,40.99334716796875,40.99334716796875,40.99334716796875,124422810
1994-03-31,40.71718215942383,40.71718215942383,40.71718215942383,40.71718215942383,48162856
1994-04-01,40.71718215942383,40.71718215942383,40.71718215942383,40.71718215942383,0
1994-04-04,40.71718215942383,40.71718215942383,40.71718215942383,40.71718215942383,0
1994-04-05,42.29540252685547,42.29540252685547,42.29540252685547,42.29540252685547,148718239
1994-04-06,43.16337585449219,43.16337585449219,43.16337585449219,43.16337585449219,198328751
1994-04-07,43.16337585449219,43.16337585449219,43.16337585449219,43.16337585449219,45884373
1994-04-08,43.00555419921875,43.00555419921875,43.00555419921875,43.00555419921875,51322521
1994-04-11,42.3742790222168,42.3742790222168,42.3742790222168,42.3742790222168,71060983
1994-04-12,42.29540252685547,42.29540252685547,42.29540252685547,42.29540252685547,106207532
1994-04-13,41.50629425048828,41.50629425048828,41.50629425048828,41.50629425048828,84517882
1994-04-14,40.835506439208984,40.835506439208984,40.835506439208984,40.835506439208984,149989658
1994-04-15,40.79607009887695,40.79607009887695,40.79607009887695,40.79607009887695,58951034
1994-04-18,40.401512145996094,40.401512145996094,40.401512145996094,40.401512145996094,133272389
1994-04-19,39.13898849487305,39.13898849487305,39.13898849487305,39.13898849487305,218293803
1994-04-20,39.45465850830078,39.45465850830078,39.45465850830078,39.45465850830078,194111668
1994-04-21,40.401512145996094,40.401512145996094,40.401512145996094,40.401512145996094,162640905
1994-04-22,41.19062423706055,41.19062423706055,41.19062423706055,41.19062423706055,208802221
1994-04-25,41.19062423706055,41.19062423706055,41.19062423706055,41.19062423706055,125971171
1994-04-26,41.58516311645508,41.58516311645508,41.58516311645508,41.58516311645508,172661196
1994-04-27,42.13756561279297,42.13756561279297,42.13756561279297,42.13756561279297,114792756
1994-04-28,42.53211212158203,42.53211212158203,42.53211212158203,42.53211212158203,160085479
1994-04-29,42.926673889160156,42.926673889160156,42.926673889160156,42.926673889160156,75643127
1994-05-02,42.926673889160156,42.926673889160156,42.926673889160156,42.926673889160156,0
1994-05-03,42.80826950073242,42.80826950073242,42.80826950073242,42.80826950073242,205353025
1994-05-04,43.04496765136719,43.04496765136719,43.04496765136719,43.04496765136719,92750634
1994-05-05,43.400081634521484,43.400081634521484,43.400081634521484,43.400081634521484,108196484
1994-05-06,43.00555419921875,43.00555419921875,43.00555419921875,43.00555419921875,89855323
1994-05-09,42.4137077331543,42.4137077331543,42.4137077331543,42.4137077331543,98641960
1994-05-10,42.255863189697266,42.255863189697266,42.255863189697266,42.255863189697266,154785802
1994-05-11,41.821876525878906,41.821876525878906,41.821876525878906,41.821876525878906,76587249
1994-05-12,41.90085220336914,41.90085220336914,41.90085220336914,41.90085220336914,112212154
1994-05-13,41.74302291870117,41.74302291870117,41.74302291870117,41.74302291870117,32868065
1994-05-16,41.74302291870117,41.74302291870117,41.74302291870117,41.74302291870117,29695812
1994-05-17,41.58516311645508,41.58516311645508,41.58516311645508,41.58516311645508,74887828
1994-05-18,41.58516311645508,41.58516311645508,41.58516311645508,41.58516311645508,373432078
1994-05-19,41.97972869873047,41.97972869873047,41.97972869873047,41.97972869873047,74938181
1994-05-20,41.70357894897461,41.70357894897461,41.70357894897461,41.70357894897461,52430291
1994-05-23,41.545738220214844,41.545738220214844,41.545738220214844,41.545738220214844,20241995
1994-05-24,42.13756561279297,42.13756561279297,42.13756561279297,42.13756561279297,53613592
1994-05-25,41.58516311645508,41.58516311645508,41.58516311645508,41.58516311645508,68505557
1994-05-26,41.66403579711914,41.66403579711914,41.66403579711914,41.66403579711914,82805872
1994-05-27,40.95390319824219,40.95390319824219,40.95390319824219,40.95390319824219,85864830
1994-05-30,40.95390319824219,40.95390319824219,40.95390319824219,40.95390319824219,0
1994-05-31,41.90085220336914,41.90085220336914,41.90085220336914,41.90085220336914,85562711
1994-06-01,41.269493103027344,41.269493103027344,41.269493103027344,41.269493103027344,105829883
1994-06-02,41.23005676269531,41.23005676269531,41.23005676269531,41.23005676269531,76071129
1994-06-03,40.79607009887695,40.79607009887695,40.79607009887695,40.79607009887695,204698433
1994-06-06,41.19062423706055,41.19062423706055,41.19062423706055,41.19062423706055,105729176
1994-06-07,40.87503433227539,40.87503433227539,40.87503433227539,40.87503433227539,86028478
1994-06-08,40.95390319824219,40.95390319824219,40.95390319824219,40.95390319824219,154257094
1994-06-09,40.48048782348633,40.48048782348633,40.48048782348633,40.48048782348633,103790577
1994-06-10,40.401512145996094,40.401512145996094,40.401512145996094,40.401512145996094,59265741
1994-06-13,40.164794921875,40.164794921875,40.164794921875,40.164794921875,66604723
1994-06-14,40.08592987060547,40.08592987060547,40.08592987060547,40.08592987060547,81521865
1994-06-15,40.401512145996094,40.401512145996094,40.401512145996094,40.401512145996094,32591122
1994-06-16,40.164794921875,40.164794921875,40.164794921875,40.164794921875,91315567
1994-06-17,40.08592987060547,40.08592987060547,40.08592987060547,40.08592987060547,84203174
1994-06-20,38.98114013671875,38.98114013671875,38.98114013671875,38.98114013671875,94601114
1994-06-21,38.507728576660156,38.507728576660156,38.507728576660156,38.507728576660156,110890382
1994-06-22,38.66556167602539,38.66556167602539,38.66556167602539,38.66556167602539,32616299
1994-06-23,38.586585998535156,38.586585998535156,38.586585998535156,38.586585998535156,57931381
1994-06-24,38.034305572509766,38.034305572509766,38.034305572509766,38.034305572509766,131648497
1994-06-27,37.32407760620117,37.32407760620117,37.32407760620117,37.32407760620117,103236692
1994-06-28,37.79750061035156,37.79750061035156,37.79750061035156,37.79750061035156,95142412
1994-06-29,38.428855895996094,38.428855895996094,38.428855895996094,38.428855895996094,71715575
1994-06-30,38.66556167602539,38.66556167602539,38.66556167602539,38.66556167602539,142512205
1994-07-01,39.37569808959961,39.37569808959961,39.37569808959961,39.37569808959961,108058013
1994-07-04,40.164794921875,40.164794921875,40.164794921875,40.164794921875,52593939
1994-07-05,40.835506439208984,40.835506439208984,40.835506439208984,40.835506439208984,116479589
1994-07-06,41.111751556396484,41.111751556396484,41.111751556396484,41.111751556396484,67926495
1994-07-07,41.42733383178711,41.42733383178711,41.42733383178711,41.42733383178711,138710536
1994-07-08,41.97972869873047,41.97972869873047,41.97972869873047,41.97972869873047,79671384
1994-07-11,42.13756561279297,42.13756561279297,42.13756561279297,42.13756561279297,109480491
1994-07-12,41.34845733642578,41.34845733642578,41.34845733642578,41.34845733642578,67913907
1994-07-13,41.821876525878906,41.821876525878906,41.821876525878906,41.821876525878906,115875350
1994-07-14,42.68985366821289,42.68985366821289,42.68985366821289,42.68985366821289,93820639
1994-07-15,43.00555419921875,43.00555419921875,43.00555419921875,43.00555419921875,65723542
1994-07-18,43.32123565673828,43.32123565673828,43.32123565673828,43.32123565673828,156019456
1994-07-19,42.926673889160156,42.926673889160156,42.926673889160156,42.926673889160156,102191863
1994-07-20,43.636810302734375,43.636810302734375,43.636810302734375,43.636810302734375,90421797
1994-07-21,45.096614837646484,45.096614837646484,45.096614837646484,45.096614837646484,31806451
1994-07-22,45.57013702392578,45.57013702392578,45.57013702392578,45.57013702392578,47084458
1994-07-25,44.50477981567383,44.50477981567383,44.50477981567383,44.50477981567383,35511609
1994-07-26,43.676239013671875,43.676239013671875,43.676239013671875,43.676239013671875,26401872
1994-07-27,43.20283126831055,43.20283126831055,43.20283126831055,43.20283126831055,7645297
1994-07-28,44.14976119995117,44.14976119995117,44.14976119995117,44.14976119995117,19721678
1994-07-29,43.676239013671875,43.676239013671875,43.676239013671875,43.676239013671875,16175972
1994-08-01,44.268070220947266,44.268070220947266,44.268070220947266,44.268070220947266,18932811
1994-08-02,45.57013702392578,45.57013702392578,45.57013702392578,45.57013702392578,34105915
1994-08-03,46.2802619934082,46.2802619934082,46.2802619934082,46.2802619934082,29691616
1994-08-04,45.57013702392578,45.57013702392578,45.57013702392578,45.57013702392578,65471776
1994-08-05,44.85988998413086,44.85988998413086,44.85988998413086,44.85988998413086,36883734
1994-08-08,44.97831344604492,44.97831344604492,44.97831344604492,44.97831344604492,21446276
1994-08-09,44.97831344604492,44.97831344604492,44.97831344604492,44.97831344604492,22793224
1994-08-10,45.33331298828125,45.33331298828125,45.33331298828125,45.33331298828125,18685241
1994-08-11,44.38645553588867,44.38645553588867,44.38645553588867,44.38645553588867,23502366
1994-08-12,44.268070220947266,44.268070220947266,44.268070220947266,44.268070220947266,13456898
1994-08-15,43.912933349609375,43.912933349609375,43.912933349609375,43.912933349609375,10339194
1994-08-16,43.912933349609375,43.912933349609375,43.912933349609375,43.912933349609375,14497531
1994-08-17,46.16196060180664,46.16196060180664,46.16196060180664,46.16196060180664,32767358
1994-08-18,48.76589584350586,48.76589584350586,48.76589584350586,48.76589584350586,83154149
