Date,Open,High,Low,Close,Volume
1995-01-03,331.2589416503906,331.2589416503906,331.2589416503906,331.2589416503906,1720058.0
1995-01-04,333.5451965332031,333.5451965332031,333.5451965332031,333.5451965332031,3425949.0
1995-01-05,335.07464599609375,335.07464599609375,335.07464599609375,335.07464599609375,1626261.0
1995-01-06,341.8988037109375,341.8988037109375,341.8988037109375,341.8988037109375,2404000.0
1995-01-09,341.8988037109375,341.8988037109375,341.8988037109375,341.8988037109375,4127084.0
1995-01-10,342.6746826171875,342.6746826171875,342.6746826171875,342.6746826171875,1895497.0
1995-01-11,341.1451721191406,341.1451721191406,341.1451721191406,341.1451721191406,2378376.0
1995-01-12,341.8988037109375,341.8988037109375,341.8988037109375,341.8988037109375,2318128.0
1995-01-13,341.8988037109375,341.8988037109375,341.8988037109375,341.8988037109375,2333748.0
1995-01-16,349.8911437988281,349.8911437988281,349.8911437988281,349.8911437988281,2556862.0
1995-01-17,347.215576171875,347.215576171875,347.215576171875,347.215576171875,3772405.0
1995-01-18,342.2856140136719,342.2856140136719,342.2856140136719,342.2856140136719,3363577.0
1995-01-19,337.3578186035156,337.3578186035156,337.3578186035156,337.3578186035156,1822993.0
1995-01-20,335.07464599609375,335.07464599609375,335.07464599609375,335.07464599609375,1307513.0
1995-01-23,328.2260437011719,328.2260437011719,328.2260437011719,328.2260437011719,1736739.0
1995-01-24,326.69580078125,326.69580078125,326.69580078125,326.69580078125,1033812.0
1995-01-25,332.7914733886719,332.7914733886719,332.7914733886719,332.7914733886719,3070684.0
1995-01-26,342.6746826171875,342.6746826171875,342.6746826171875,342.6746826171875,2787088.0
1995-01-27,341.5350646972656,341.5350646972656,341.5350646972656,341.5350646972656,1938785.0
1995-01-30,338.11151123046875,338.11151123046875,338.11151123046875,338.11151123046875,1376966.0
1995-01-31,340.3946838378906,340.3946838378906,340.3946838378906,340.3946838378906,1247101.0
1995-02-01,337.3578186035156,337.3578186035156,337.3578186035156,337.3578186035156,1917417.0
1995-02-02,341.1451721191406,341.1451721191406,341.1451721191406,341.1451721191406,1260398.0
1995-02-03,340.3946838378906,340.3946838378906,340.3946838378906,340.3946838378906,1966809.0
1995-02-06,341.1451721191406,341.1451721191406,341.1451721191406,341.1451721191406,803210.0
1995-02-07,343.431640625,343.431640625,343.431640625,343.431640625,2282261.0
1995-02-08,346.4652404785156,346.4652404785156,346.4652404785156,346.4652404785156,2537426.0
1995-02-09,348.7449035644531,348.7449035644531,348.7449035644531,348.7449035644531,2445020.0
1995-02-10,350.249267578125,350.249267578125,350.249267578125,350.249267578125,2784169.0
1995-02-13,344.9356994628906,344.9356994628906,344.9356994628906,344.9356994628906,1536092.0
1995-02-14,338.8653869628906,338.8653869628906,338.8653869628906,338.8653869628906,2047713.0
1995-02-15,340.75604248046875,340.75604248046875,340.75604248046875,340.75604248046875,1540302.0
1995-02-16,335.07464599609375,335.07464599609375,335.07464599609375,335.07464599609375,2132643.0
1995-02-17,328.2260437011719,328.2260437011719,328.2260437011719,328.2260437011719,3455823.0
1995-02-20,320.6260681152344,320.6260681152344,320.6260681152344,320.6260681152344,9566939.0
1995-02-21,316.0598449707031,316.0598449707031,316.0598449707031,316.0598449707031,2086605.0
1995-02-22,314.55560302734375,314.55560302734375,314.55560302734375,314.55560302734375,2850812.0
1995-02-23,323.6598205566406,323.6598205566406,323.6598205566406,323.6598205566406,3526251.0
1995-02-24,322.1553649902344,322.1553649902344,322.1553649902344,322.1553649902344,1951069.0
1995-02-27,315.6951904296875,315.6951904296875,315.6951904296875,315.6951904296875,1020294.0
1995-02-28,316.0598449707031,316.0598449707031,316.0598449707031,316.0598449707031,2073831.0
1995-03-01,323.6598205566406,323.6598205566406,323.6598205566406,323.6598205566406,2441902.0
