Date,Open,High,Low,Close,Volume
1994-03-01,726.6763916015625,726.6763916015625,726.6763916015625,726.6763916015625,1010000
1994-03-02,716.2528686523438,716.2528686523438,716.2528686523438,716.2528686523438,1075333
1994-03-03,728.16552734375,728.16552734375,728.16552734375,728.16552734375,258000
1994-03-04,731.1437377929688,731.1437377929688,731.1437377929688,731.1437377929688,436000
1994-03-07,734.121826171875,734.121826171875,734.121826171875,734.121826171875,384000
1994-03-08,738.5892333984375,738.5892333984375,738.5892333984375,738.5892333984375,376666
1994-03-09,741.5674438476562,741.5674438476562,741.5674438476562,741.5674438476562,581333
1994-03-10,740.8228149414062,740.8228149414062,740.8228149414062,740.8228149414062,196666
1994-03-11,737.1001586914062,737.1001586914062,737.1001586914062,737.1001586914062,474666
1994-03-14,738.5892333984375,738.5892333984375,738.5892333984375,738.5892333984375,1595334
1994-03-15,735.611083984375,735.611083984375,735.611083984375,735.611083984375,314000
1994-03-16,737.1001586914062,737.1001586914062,737.1001586914062,737.1001586914062,218000
1994-03-17,735.611083984375,735.611083984375,735.611083984375,735.611083984375,40666
1994-03-18,734.121826171875,734.121826171875,734.121826171875,734.121826171875,201333
1994-03-21,737.1001586914062,737.1001586914062,737.1001586914062,737.1001586914062,802667
1994-03-22,743.0563354492188,743.0563354492188,743.0563354492188,743.0563354492188,208666
1994-03-23,732.6328125,732.6328125,732.6328125,732.6328125,1190667
1994-03-24,726.6763916015625,726.6763916015625,726.6763916015625,726.6763916015625,580666
1994-03-25,716.2528686523438,716.2528686523438,716.2528686523438,716.2528686523438,1182667
1994-03-28,717.7417602539062,717.7417602539062,717.7417602539062,717.7417602539062,233333
1994-03-29,713.2745971679688,713.2745971679688,713.2745971679688,713.2745971679688,166666
1994-03-30,708.8073120117188,708.8073120117188,708.8073120117188,708.8073120117188,301333
1994-03-31,707.3182373046875,707.3182373046875,707.3182373046875,707.3182373046875,78666
1994-04-01,707.3182373046875,707.3182373046875,707.3182373046875,707.3182373046875,0
1994-04-04,707.3182373046875,707.3182373046875,707.3182373046875,707.3182373046875,0
1994-04-05,693.1718139648438,693.1718139648438,693.1718139648438,693.1718139648438,280000
1994-04-06,691.6828002929688,691.6828002929688,691.6828002929688,691.6828002929688,284666
1994-04-07,693.9165649414062,693.9165649414062,693.9165649414062,693.9165649414062,68000
1994-04-08,693.9165649414062,693.9165649414062,693.9165649414062,693.9165649414062,492000
1994-04-11,698.3836059570312,698.3836059570312,698.3836059570312,698.3836059570312,20000
1994-04-12,699.87255859375,699.87255859375,699.87255859375,699.87255859375,387333
1994-04-13,722.209228515625,722.209228515625,722.209228515625,722.209228515625,1067333
1994-04-14,728.16552734375,728.16552734375,728.16552734375,728.16552734375,378666
1994-04-15,735.611083984375,735.611083984375,735.611083984375,735.611083984375,83333
1994-04-18,751.9909057617188,751.9909057617188,751.9909057617188,751.9909057617188,166000
1994-04-19,757.9473266601562,757.9473266601562,757.9473266601562,757.9473266601562,617333
1994-04-20,759.4365234375,759.4365234375,759.4365234375,759.4365234375,258666
1994-04-21,759.4365234375,759.4365234375,759.4365234375,759.4365234375,496000
