Date,Open,High,Low,Close,Volume
1994-03-01,122.97822570800781,122.97822570800781,122.97822570800781,122.97822570800781,0
1994-03-02,121.37211608886719,121.37211608886719,121.37211608886719,121.37211608886719,0
1994-03-03,118.84830474853516,118.84830474853516,118.84830474853516,118.84830474853516,0
1994-03-04,117.47171020507812,117.47171020507812,117.47171020507812,117.47171020507812,0
1994-03-07,118.61885070800781,118.61885070800781,118.61885070800781,118.61885070800781,0
1994-03-08,117.47171020507812,117.47171020507812,117.47171020507812,117.47171020507812,0
1994-03-09,115.17729187011719,115.17729187011719,115.17729187011719,115.17729187011719,0
1994-03-10,117.01275634765625,117.01275634765625,117.01275634765625,117.01275634765625,0
1994-03-11,119.07769775390625,119.07769775390625,119.07769775390625,119.07769775390625,0
1994-03-14,122.2898941040039,122.2898941040039,122.2898941040039,122.2898941040039,0
1994-03-15,127.3374252319336,127.3374252319336,127.3374252319336,127.3374252319336,0
1994-03-16,127.7962646484375,127.7962646484375,127.7962646484375,127.7962646484375,0
1994-03-17,126.87863159179688,126.87863159179688,126.87863159179688,126.87863159179688,0
1994-03-18,126.64910125732422,126.64910125732422,126.64910125732422,126.64910125732422,0
1994-03-21,123.89588165283203,123.89588165283203,123.89588165283203,123.89588165283203,0
1994-03-22,124.35478973388672,124.35478973388672,124.35478973388672,124.35478973388672,0
1994-03-23,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0
1994-03-24,120.45442199707031,120.45442199707031,120.45442199707031,120.45442199707031,0
1994-03-25,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0
1994-03-28,123.66651153564453,123.66651153564453,123.66651153564453,123.66651153564453,0
1994-03-29,122.97822570800781,122.97822570800781,122.97822570800781,122.97822570800781,0
1994-03-30,121.37211608886719,121.37211608886719,121.37211608886719,121.37211608886719,0
1994-03-31,120.22491455078125,120.22491455078125,120.22491455078125,120.22491455078125,0
1994-04-01,120.22491455078125,120.22491455078125,120.22491455078125,120.22491455078125,0
1994-04-04,120.22491455078125,120.22491455078125,120.22491455078125,120.22491455078125,0
1994-04-05,122.2898941040039,122.2898941040039,122.2898941040039,122.2898941040039,0
1994-04-06,122.97822570800781,122.97822570800781,122.97822570800781,122.97822570800781,0
1994-04-07,122.74871826171875,122.74871826171875,122.74871826171875,122.74871826171875,0
1994-04-08,120.68378448486328,120.68378448486328,120.68378448486328,120.68378448486328,0
1994-04-11,121.37211608886719,121.37211608886719,121.37211608886719,121.37211608886719,0
1994-04-12,120.91319274902344,120.91319274902344,120.91319274902344,120.91319274902344,0
1994-04-13,119.76607513427734,119.76607513427734,119.76607513427734,119.76607513427734,0
1994-04-14,120.68378448486328,120.68378448486328,120.68378448486328,120.68378448486328,0
1994-04-15,121.37211608886719,121.37211608886719,121.37211608886719,121.37211608886719,0
1994-04-18,119.07769775390625,119.07769775390625,119.07769775390625,119.07769775390625,0
1994-04-19,119.76607513427734,119.76607513427734,119.76607513427734,119.76607513427734,0
1994-04-20,118.38936614990234,118.38936614990234,118.38936614990234,118.38936614990234,0
1994-04-21,116.78338623046875,116.78338623046875,116.78338623046875,116.78338623046875,0
1994-04-22,118.38936614990234,118.38936614990234,118.38936614990234,118.38936614990234,0
1994-04-25,116.78338623046875,116.78338623046875,116.78338623046875,116.78338623046875,0
1994-04-26,118.38936614990234,118.38936614990234,118.38936614990234,118.38936614990234,0
1994-04-27,118.84830474853516,118.84830474853516,118.84830474853516,118.84830474853516,0
1994-04-28,117.01275634765625,117.01275634765625,117.01275634765625,117.01275634765625,0
1994-04-29,117.2422866821289,117.2422866821289,117.2422866821289,117.2422866821289,0
1994-05-02,117.2422866821289,117.2422866821289,117.2422866821289,117.2422866821289,0
1994-05-03,115.63616180419922,115.63616180419922,115.63616180419922,115.63616180419922,0
1994-05-04,114.48896789550781,114.48896789550781,114.48896789550781,114.48896789550781,0
1994-05-05,117.47171020507812,117.47171020507812,117.47171020507812,117.47171020507812,0
1994-05-06,119.07769775390625,119.07769775390625,119.07769775390625,119.07769775390625,0
1994-05-09,119.9954833984375,119.9954833984375,119.9954833984375,119.9954833984375,0
1994-05-10,123.43702697753906,123.43702697753906,123.43702697753906,123.43702697753906,0
1994-05-11,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0
1994-05-12,124.81371307373047,124.81371307373047,124.81371307373047,124.81371307373047,0
1994-05-13,123.89588165283203,123.89588165283203,123.89588165283203,123.89588165283203,0
1994-05-16,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0
1994-05-17,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0
1994-05-18,124.5842056274414,124.5842056274414,124.5842056274414,124.5842056274414,0
1994-05-19,124.5842056274414,124.5842056274414,124.5842056274414,124.5842056274414,0
1994-05-20,125.27249145507812,125.27249145507812,125.27249145507812,125.27249145507812,0
1994-05-23,124.12528228759766,124.12528228759766,124.12528228759766,124.12528228759766,0
1994-05-24,124.12528228759766,124.12528228759766,124.12528228759766,124.12528228759766,0
1994-05-25,120.91319274902344,120.91319274902344,120.91319274902344,120.91319274902344,0
1994-05-26,119.9954833984375,119.9954833984375,119.9954833984375,119.9954833984375,0
1994-05-27,116.09510040283203,116.09510040283203,116.09510040283203,116.09510040283203,0
1994-05-30,116.09510040283203,116.09510040283203,116.09510040283203,116.09510040283203,0
1994-05-31,115.86558532714844,115.86558532714844,115.86558532714844,115.86558532714844,0
1994-06-01,114.71845245361328,114.71845245361328,114.71845245361328,114.71845245361328,0
1994-06-02,119.07769775390625,119.07769775390625,119.07769775390625,119.07769775390625,0
1994-06-03,122.97822570800781,122.97822570800781,122.97822570800781,122.97822570800781,0
1994-06-06,124.35478973388672,124.35478973388672,124.35478973388672,124.35478973388672,0
1994-06-07,124.12528228759766,124.12528228759766,124.12528228759766,124.12528228759766,0
1994-06-08,125.96084594726562,125.96084594726562,125.96084594726562,125.96084594726562,0
1994-06-09,126.19031524658203,126.19031524658203,126.19031524658203,126.19031524658203,0
1994-06-10,125.27249145507812,125.27249145507812,125.27249145507812,125.27249145507812,0
1994-06-13,125.96084594726562,125.96084594726562,125.96084594726562,125.96084594726562,0
1994-06-14,128.4845733642578,128.4845733642578,128.4845733642578,128.4845733642578,0
1994-06-15,128.4845733642578,128.4845733642578,128.4845733642578,128.4845733642578,0
1994-06-16,128.02578735351562,128.02578735351562,128.02578735351562,128.02578735351562,0
1994-06-17,128.94357299804688,128.94357299804688,128.94357299804688,128.94357299804688,0
1994-06-20,125.27249145507812,125.27249145507812,125.27249145507812,125.27249145507812,0
1994-06-21,122.0604019165039,122.0604019165039,122.0604019165039,122.0604019165039,0
1994-06-22,123.66651153564453,123.66651153564453,123.66651153564453,123.66651153564453,0
1994-06-23,122.74871826171875,122.74871826171875,122.74871826171875,122.74871826171875,0
1994-06-24,119.30719757080078,119.30719757080078,119.30719757080078,119.30719757080078,0
1994-06-27,120.45442199707031,120.45442199707031,120.45442199707031,120.45442199707031,0
1994-06-28,119.76607513427734,119.76607513427734,119.76607513427734,119.76607513427734,0
1994-06-29,122.74871826171875,122.74871826171875,122.74871826171875,122.74871826171875,0
1994-06-30,119.07769775390625,119.07769775390625,119.07769775390625,119.07769775390625,0
1994-07-01,121.60152435302734,121.60152435302734,121.60152435302734,121.60152435302734,0
1994-07-04,123.89588165283203,123.89588165283203,123.89588165283203,123.89588165283203,0
1994-07-05,123.66651153564453,123.66651153564453,123.66651153564453,123.66651153564453,0
1994-07-06,121.14269256591797,121.14269256591797,121.14269256591797,121.14269256591797,0
1994-07-07,121.37211608886719,121.37211608886719,121.37211608886719,121.37211608886719,0
1994-07-08,119.76607513427734,119.76607513427734,119.76607513427734,119.76607513427734,0
1994-07-11,121.37211608886719,121.37211608886719,121.37211608886719,121.37211608886719,0
1994-07-12,120.68378448486328,120.68378448486328,120.68378448486328,120.68378448486328,0
1994-07-13,122.0604019165039,122.0604019165039,122.0604019165039,122.0604019165039,0
1994-07-14,123.66651153564453,123.66651153564453,123.66651153564453,123.66651153564453,0
1994-07-15,127.10800170898438,127.10800170898438,127.10800170898438,127.10800170898438,0
1994-07-18,127.3374252319336,127.3374252319336,127.3374252319336,127.3374252319336,0
1994-07-19,127.10800170898438,127.10800170898438,127.10800170898438,127.10800170898438,0
1994-07-20,125.27249145507812,125.27249145507812,125.27249145507812,125.27249145507812,0
1994-07-21,125.04312896728516,125.04312896728516,125.04312896728516,125.04312896728516,0
1994-07-22,125.04312896728516,125.04312896728516,125.04312896728516,125.04312896728516,0
1994-07-25,124.35478973388672,124.35478973388672,124.35478973388672,124.35478973388672,0
1994-07-26,126.41970825195312,126.41970825195312,126.41970825195312,126.41970825195312,0
1994-07-27,124.81371307373047,124.81371307373047,124.81371307373047,124.81371307373047,0
1994-07-28,125.04312896728516,125.04312896728516,125.04312896728516,125.04312896728516,0
1994-07-29,127.10800170898438,127.10800170898438,127.10800170898438,127.10800170898438,0
1994-08-01,127.7962646484375,127.7962646484375,127.7962646484375,127.7962646484375,0
1994-08-02,130.3201446533203,130.3201446533203,130.3201446533203,130.3201446533203,0
1994-08-03,128.4845733642578,128.4845733642578,128.4845733642578,128.4845733642578,0
1994-08-04,127.7962646484375,127.7962646484375,127.7962646484375,127.7962646484375,0
1994-08-05,128.25518798828125,128.25518798828125,128.25518798828125,128.25518798828125,0
1994-08-08,129.40245056152344,129.40245056152344,129.40245056152344,129.40245056152344,0
1994-08-09,130.3201446533203,130.3201446533203,130.3201446533203,130.3201446533203,0
1994-08-10,129.17291259765625,129.17291259765625,129.17291259765625,129.17291259765625,0
1994-08-11,125.96084594726562,125.96084594726562,125.96084594726562,125.96084594726562,0
1994-08-12,125.50202178955078,125.50202178955078,125.50202178955078,125.50202178955078,0
1994-08-15,124.81371307373047,124.81371307373047,124.81371307373047,124.81371307373047,0
1994-08-16,125.04312896728516,125.04312896728516,125.04312896728516,125.04312896728516,0
1994-08-17,128.4845733642578,128.4845733642578,128.4845733642578,128.4845733642578,0
1994-08-18,128.25518798828125,128.25518798828125,128.25518798828125,128.25518798828125,0
1994-08-19,129.40245056152344,129.40245056152344,129.40245056152344,129.40245056152344,0
1994-08-22,129.86123657226562,129.86123657226562,129.86123657226562,129.86123657226562,0
1994-08-23,130.3201446533203,130.3201446533203,130.3201446533203,130.3201446533203,0
1994-08-24,130.779052734375,130.779052734375,130.779052734375,130.779052734375,0
