Date,Open,High,Low,Close,Volume,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI_14,Momentum_10,prev_close,True_Range,ATR_14,PSAR,target
1994-03-18,126.64910125732422,126.64910125732422,126.64910125732422,126.64910125732422,0,-0.0018106926181591376,-0.0072063406432612,0.0035968586618340126,0.04044604749213665,0.0,-0.0018106926181591376,-0.009017033261420337,-0.005420174599586325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.49264337416776,7.81242652909753,126.87863159179688,0.22953033447265625,1.7043822152273944,117.19659420546387,-0.02197873135224615
1994-03-21,123.89588165283205,123.89588165283205,123.89588165283205,123.89588165283205,0,-0.02197873135224615,-0.0018106926181591376,-0.0072063406432612,0.0035968586618340126,0.0,-0.02197873135224615,-0.023789423970405288,-0.030995764613666488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.153910448886066,4.4487287756768,126.64910125732422,2.7532196044921733,1.77929917160345,117.83257443204228,0.003697138873537398
1994-03-22,124.35478973388672,124.35478973388672,124.35478973388672,124.35478973388672,0,0.003697138873537398,-0.02197873135224615,-0.0018106926181591376,-0.0072063406432612,0.0,0.003697138873537398,-0.018281592478708752,-0.02009228509686789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.43626540111401,5.8593507464838535,123.89588165283205,0.4589080810546733,1.6849855222785375,118.430395845026,-0.009267798279772421
1994-03-23,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0,-0.009267798279772421,0.003697138873537398,-0.02197873135224615,-0.0018106926181591376,0.0,-0.009267798279772421,-0.005570659406235023,-0.027549390758481174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55424734368832,6.972144172583359,124.35478973388672,1.1471710205078125,1.6465702007234857,118.9923479732307,-0.0225994487019463
1994-03-24,120.45442199707033,120.45442199707033,120.45442199707033,120.45442199707033,0,-0.0225994487019463,-0.009267798279772421,0.003697138873537398,-0.02197873135224615,0.0,-0.0225994487019463,-0.03186724698171872,-0.028170108108181324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65337305731627,2.941273889137838,123.2076187133789,2.7531967163085795,1.7256149518367068,119.5205829737431,0.0225994487019463
1994-03-25,123.2076187133789,123.2076187133789,123.2076187133789,123.2076187133789,0,0.0225994487019463,-0.0225994487019463,-0.009267798279772421,0.003697138873537398,0.0,0.0225994487019463,0.0,-0.009267798279772421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63555452543512,3.4682573121356737,120.45442199707033,2.7531967163085795,1.7990136492989834,120.01712387422477,0.0037176301163972525
1994-03-28,123.66651153564452,123.66651153564452,123.66651153564452,123.66651153564452,0,0.0037176301163972525,0.0225994487019463,-0.0225994487019463,-0.009267798279772421,0.0,0.0037176301163972525,0.026317078818343553,0.0037176301163972525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83486993920048,1.1257000766308938,123.2076187133789,0.4588928222656108,1.703290733082314,120.45442199707033,-0.005581206572621511
1994-03-29,122.9782257080078,122.9782257080078,122.9782257080078,122.9782257080078,0,-0.005581206572621511,0.0037176301163972525,0.0225994487019463,-0.0225994487019463,0.0,-0.005581206572621511,-0.0018635764562242585,0.020735872245722042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.800105844248364,-3.423345113179341,123.66651153564452,0.6882858276367188,1.6307903826933428,120.89493255615236,-0.013146146946849235
1994-03-30,121.3721160888672,121.3721160888672,121.3721160888672,121.3721160888672,0,-0.013146146946849235,-0.005581206572621511,0.0037176301163972525,0.0225994487019463,0.0,-0.013146146946849235,-0.018727353519470746,-0.015009723403073494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31750922836913,-5.026867238446193,122.9782257080078,1.6061096191405966,1.6290274710110038,121.30901248168946,-0.009496889571020795
1994-03-31,120.22491455078124,120.22491455078124,120.22491455078124,120.22491455078124,0,-0.009496889571020795,-0.013146146946849235,-0.005581206572621511,0.0037176301163972525,0.0,-0.009496889571020795,-0.02264303651787003,-0.02822424309049154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37350276587577,-5.244158892273097,121.3721160888672,1.147201538085966,1.5946113329449296,127.7962646484375,0.0
1994-04-01,120.22491455078124,120.22491455078124,120.22491455078124,120.22491455078124,0,0.0,-0.009496889571020795,-0.013146146946849235,-0.005581206572621511,0.0,0.0,-0.009496889571020795,-0.02264303651787003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37350276587577,-5.072429762837711,120.22491455078124,0.0,1.4807105234488631,127.64483764648438,0.0
1994-04-04,120.22491455078124,120.22491455078124,120.22491455078124,120.22491455078124,0,0.0,0.0,-0.009496889571020795,-0.013146146946849235,0.0,0.0,0.0,-0.009496889571020795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37350276587577,-2.962945219064832,120.22491455078124,0.0,1.3749454860596586,127.4964391845703,0.017030130840025137
1994-04-05,122.2898941040039,122.2898941040039,122.2898941040039,122.2898941040039,0,0.017030130840025137,0.0,0.0,-0.009496889571020795,0.0,0.017030130840025137,0.017030130840025137,0.017030130840025137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.453550503036475,-1.6604874121065945,120.22491455078124,2.0649795532226705,1.4242336337141595,127.35100869189452,0.005612905677844893
1994-04-06,122.9782257080078,122.9782257080078,122.9782257080078,122.9782257080078,0,0.005612905677844893,0.017030130840025137,0.0,0.0,0.0,0.005612905677844893,0.02264303651787003,0.02264303651787003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58182649963867,-0.18618410757921627,122.2898941040039,0.688331604003892,1.3716692030205688,127.20848680907226,-0.0018679881767775797
1994-04-07,122.74871826171876,122.74871826171876,122.74871826171876,122.74871826171876,0,-0.0018679881767775797,0.005612905677844893,0.017030130840025137,0.0,0.0,-0.0018679881767775797,0.003744917501067313,0.02077504834109245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.783119714732294,1.9047007379307659,122.9782257080078,0.22950744628903408,1.2900862203968877,127.06881536390644,-0.016965551292162928
1994-04-08,120.68378448486328,120.68378448486328,120.68378448486328,120.68378448486328,0,-0.016965551292162928,-0.0018679881767775797,0.005612905677844893,0.017030130840025137,0.0,-0.016965551292162928,-0.018833539468940508,-0.013220633791095615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.13953045846819,-2.0484400679692434,122.74871826171876,2.064933776855483,1.3454324744296444,126.93193734764394,0.0056873925220912724
1994-04-11,121.3721160888672,121.3721160888672,121.3721160888672,121.3721160888672,0,0.0056873925220912724,-0.016965551292162928,-0.0018679881767775797,0.005612905677844893,0.0,0.0056873925220912724,-0.011278158770071656,-0.013146146946849235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.554964655054874,-1.855308618547067,120.68378448486328,0.6883316040039205,1.2984966979706642,126.79779689170668,-0.0037882931564041655
1994-04-12,120.91319274902344,120.91319274902344,120.91319274902344,120.91319274902344,0,-0.0037882931564041655,0.0056873925220912724,-0.016965551292162928,-0.0018679881767775797,0.0,-0.0037882931564041655,0.001899099365687107,-0.015066451926475821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.09768817771847,-1.6791858453767683,121.3721160888672,0.4589233398437642,1.2385271723901714,126.66633924488818,-0.00953240643501374
1994-04-13,119.76607513427734,119.76607513427734,119.76607513427734,119.76607513427734,0,-0.00953240643501374,-0.0037882931564041655,0.0056873925220912724,-0.016965551292162928,0.0,-0.00953240643501374,-0.013320699591417906,-0.007633307069326634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.584883207394846,-1.3232371704007648,120.91319274902344,1.1471176147460938,1.2319979182727374,126.53751075100604,0.007633307069326634
1994-04-14,120.68378448486328,120.68378448486328,120.68378448486328,120.68378448486328,0,0.007633307069326634,-0.00953240643501374,-0.0037882931564041655,0.0056873925220912724,0.0,0.007633307069326634,-0.001899099365687107,-0.0056873925220912724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12214406918913,0.38167624056677996,119.76607513427734,0.9177093505859375,1.2095487348665375,126.2666533263369,0.0056873925220912724
1994-04-15,121.3721160888672,121.3721160888672,121.3721160888672,121.3721160888672,0,0.0056873925220912724,0.007633307069326634,-0.00953240643501374,-0.0037882931564041655,0.0,0.0056873925220912724,0.013320699591417906,0.0037882931564041655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.676236265107725,0.9542128121882798,120.68378448486328,0.6883316040039205,1.172318939804922,126.0066301986545,-0.019084963638084318
1994-04-18,119.07769775390624,119.07769775390624,119.07769775390624,119.07769775390624,0,-0.019084963638084318,0.0056873925220912724,0.007633307069326634,-0.00953240643501374,0.0,-0.019084963638084318,-0.013397571115993046,-0.005764264046666412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.59753702928251,-0.9542255040575907,121.3721160888672,2.294418334960966,1.2524688966017823,125.75700799607942,0.005764264046666412
1994-04-19,119.76607513427734,119.76607513427734,119.76607513427734,119.76607513427734,0,0.005764264046666412,-0.019084963638084318,0.0056873925220912724,0.007633307069326634,0.0,0.005764264046666412,-0.013320699591417906,-0.007633307069326634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21852561127008,-2.063800110563617,119.07769775390624,0.688377380371108,1.2121766454424485,125.35624938154903,-0.011561560905538393
1994-04-20,118.38936614990234,118.38936614990234,118.38936614990234,118.38936614990234,0,-0.011561560905538393,0.005764264046666412,-0.019084963638084318,0.0056873925220912724,0.0,-0.011561560905538393,-0.005797296858871981,-0.0248822604969563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.321192126209674,-3.7314406934126456,119.76607513427734,1.376708984375,1.2239289553662023,124.97953628389047,-0.013658086393963487
1994-04-21,116.78338623046876,116.78338623046876,116.78338623046876,116.78338623046876,0,-0.013658086393963487,-0.011561560905538393,0.005764264046666412,-0.019084963638084318,0.0,-0.013658086393963487,-0.02521964729950188,-0.019455383252835468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.301685502865446,-4.859791707585096,118.38936614990234,1.6059799194335795,1.2512183099424434,124.45232267317142,0.013658086393963487
1994-04-22,118.38936614990234,118.38936614990234,118.38936614990234,118.38936614990234,0,0.013658086393963487,-0.013658086393963487,-0.011561560905538393,0.005764264046666412,0.0,0.013658086393963487,0.0,-0.011561560905538393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47708366512062,-1.9011819564282175,116.78338623046876,1.6059799194335795,1.276558424906096,123.68542902890115,-0.013658086393963487
1994-04-25,116.78338623046876,116.78338623046876,116.78338623046876,116.78338623046876,0,-0.013658086393963487,0.013658086393963487,-0.013658086393963487,-0.011561560905538393,0.0,-0.013658086393963487,0.0,-0.013658086393963487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46150631538179,-3.7807117534628993,118.38936614990234,1.6059799194335795,1.300088531658059,122.99522474905791,0.013658086393963487
1994-04-26,118.38936614990234,118.38936614990234,118.38936614990234,118.38936614990234,0,0.013658086393963487,-0.013658086393963487,0.013658086393963487,-0.013658086393963487,0.0,0.013658086393963487,0.0,0.013658086393963487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1476691133556,-2.0873045709410216,116.78338623046876,1.6059799194335795,1.3219379164991678,122.374040897199,0.0038690244209167446
1994-04-27,118.84830474853516,118.84830474853516,118.84830474853516,118.84830474853516,0,0.0038690244209167446,0.013658086393963487,-0.013658086393963487,0.013658086393963487,0.0,0.0038690244209167446,0.01752711081488023,0.0038690244209167446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6919828426872,-0.7663024647949904,118.38936614990234,0.4589385986328125,1.2602951080801426,121.81497543052598,-0.015564972447261738
1994-04-28,117.01275634765624,117.01275634765624,117.01275634765624,117.01275634765624,0,-0.015564972447261738,0.0038690244209167446,0.013658086393963487,-0.013658086393963487,0.0,-0.015564972447261738,-0.011695948026344993,0.0019621383676184934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82943848268605,-3.041856992533643,118.84830474853516,1.8355484008789205,1.3013846289943412,121.31181651052026,0.0019596624683844155
1994-04-29,117.2422866821289,117.2422866821289,117.2422866821289,117.2422866821289,0,0.0019596624683844155,-0.015564972447261738,0.0038690244209167446,0.013658086393963487,0.0,0.0019596624683844155,-0.013605309978877322,-0.009736285557960578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66544258904199,-3.402617948684757,117.01275634765624,0.22953033447267046,1.224823607957079,120.85897348251511,0.0
1994-05-02,117.2422866821289,117.2422866821289,117.2422866821289,117.2422866821289,0,0.0,0.0019596624683844155,-0.015564972447261738,0.0038690244209167446,0.0,0.0,0.0019596624683844155,-0.013605309978877322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66544258904199,-1.5413558595754095,117.2422866821289,0.0,1.137336207388716,120.45141475731047,-0.013793894239164217
